年度,縣市別,序號,醫療院所名稱,醫療院所十碼代碼,郵遞區號,地    址
2014,台南市,2727,美侖診所,3521022198,702,台南市南區健康路二段237號1~3樓
2014,台南市,2728,林黑潮小兒科診所,3521020470,702,台南市南區金華路一段377號
2014,台南市,2729,洪允宗診所,3521020792,702,台南市南區金華路一段246號
2014,台南市,2730,泰立診所,3521020916,702,台南市南區西門路一段199號1樓之8
2014,台南市,2731,林孟津小兒科診所,3521020596,702,台南市南區建南路119號
2014,台南市,2732,健康聯合診所,3505330131,702,台南市南區健康路二段84號
2014,台南市,2733,張士澎家庭醫學科,3521020809,702,台南市南區西門路一段611號
2014,台南市,2734,北區衛生所,2321040011,704,台南市北區西華街50號
2014,台南市,2735,國立成功大學醫學院附設醫院,421040011,704,台南市北區勝利路138號
2014,台南市,2736,陳文?耳鼻喉科診所,3521040838,704,台南市北區公園路703號
2014,台南市,2737,張金石小兒科診所,3521040945,704,台南市北區公園路191號
2014,台南市,2738,王克生小兒科診所,3521042494,704,台南市北區開元路479號1樓
2014,台南市,2739,幼之園小兒科診所,3521042805,704,台南市北區忠義路三段24號
2014,台南市,2740,林文雄小兒科診所,3521040730,704,台南市北區和順里公園南路352號
2014,台南市,2741,海安小兒科診所,3521042609,704,台南市北區海安路三段761號
2014,台南市,2742,德幼小兒科診所,3521042618,704,台南市北區和緯路三段322號
2014,台南市,2743,王界三小兒科診所,3521042216,704,台南市北區文賢路1068號
2014,台南市,2744,蘇耳鼻喉科診所,3521042538,704,台南市北區文賢路263號
2014,台南市,2745,寶貝小兒科診所,3521042887,704,台南市北區小東路365號1樓
2014,台南市,2746,楊宏義小兒科診所,3521040552,704,台南市北區開元路426號
2014,台南市,2747,安安婦幼診所,3505350017,704,台南市北區開元路286號
2014,台南市,2748,詠馨婦產科診所,3521042903,704,台南市北區海安路三段340號
2014,台南市,2749,陳育堂診所,3505350026,704,台南市北區公園路599-7號
2014,台南市,2750,惠心婦產科診所,3521042690,704,台南市北區文賢路508號
2014,台南市,2751,廖泰政診所,3521040972,704,台南市北區開元路346號
2014,台南市,2752,陳冠文內科診所,3521041120,704,台南市北區小東路171號
2014,台南市,2753,劉明奇耳鼻喉科診所,3521041004,704,台南市北區公園路870號
2014,台南市,2754,黃仁宏診所,3521041175,704,台南市北區小東路347號
2014,台南市,2755,曾內科診所,3521042725,704,台南市北區和緯路一段52號
2014,台南市,2756,志誠醫院,1521040050,70448,台南市北區公園路315-1號
2014,台南市,2757,良安診所,3521040212,704,台南市北區公園路998-1號
2014,台南市,2758,芳德診所,3521040418,704,台南市北區成功路608號
2014,台南市,2759,開元寺慈愛醫院,1521041137,704,台南市北區北園街89-1號
2014,台南市,2760,邱聯合診所,3521040392,704,台南市北區西門路四段347號
2014,台南市,2761,維摩詰診所,3505350204,704,台南市北區和緯路五段210號
2014,台南市,2762,大道診所,3521042716,704,台南市北區長榮路五段305號
2014,台南市,2763,林建任診所,3521042510,704,台南市北區北安路一段28-291號
2014,台南市,2764,陳澤彥婦產科醫院,1505350015,704,台南市北區中華北路二段101號
2014,台南市,2765,佳醫診所,3505350240,704,台南市北區公園路375-11號
2014,台南市,2766,安南區衛生所,2321060013,709,台南市安南區仁安路70號
2014,台南市,2767,黃德真診所,3521060885,709,台南市安南區安中路６段710號
2014,台南市,2768,溫聯合診所,3521060634,709,台南市安南區安和路一段１６６號一樓二樓
2014,台南市,2769,郭文山家庭醫學婦產科診所,3521062316,709,台南市安南區海佃路二段648號1樓
2014,台南市,2770,榮銘內科診所（榮銘聯合診所）,3521060849,709,台南市安南區海佃路一段50號1樓
2014,台南市,2771,高家醫科診所,3505370019,709,台南市安南區海佃路二段450號1-2樓
2014,台南市,2772,海佃診所,3521062138,709,台南市安南區海佃路二段620號
2014,台南市,2773,胡文就診所,3521060714,709,台南市安南區安南區安中路四段89號
2014,台南市,2774,長安診所,3521060732,709,台南市安南區長溪路三段395號
2014,台南市,2775,明德診所,3521060830,709,台南市安南區安和路一段156號
2014,台南市,2776,朱嘉生診所,3521060643,709,台南市安南區安中路六段620、622號1樓
2014,台南市,2777,十二佃診所,3521060385,709,台南市安南區海佃路四段388巷107弄22號
2014,台南市,2778,市醫安南門診部,3521060894,709,台南市安南區安中路一段745號
2014,台南市,2779,賴俊良骨外科診所,3521060858,709,台南市安南區安和路二段267號1樓
2014,台南市,2780,顏家庭醫學科診所,3521060474,709,台南市安南區安和路五段88號
2014,台南市,2781,陳本全家庭醫學科診所,3521060983,709,台南市安南區海佃路二段626號
2014,台南市,2782,許文錦家庭醫學科診所,3521060929,709,台南市安南區同安路400號
2014,台南市,2783,張銘顯診所,3521060947,709,台南市安南區安和路三段92號
2014,台南市,2784,家佳診所,3521062236,709,台南市安南區安中路三段399號
2014,台南市,2785,新樓醫療財團法人安南診所,3121060010,709,台南市安南區海佃路二段658號
2014,台南市,2786,海東小兒科診所,3521062423,709,台南市安南區安中路三段355號1樓
2014,台南市,2787,怡安小兒科診所,3521062192,709,台南市安南區怡安路二段511號1樓
2014,台南市,2788,長逸小兒科診所,3521062334,709,台南市安南區安和路四段525號1樓
2014,台南市,2789,安南醫院,1305370013,709,台南市安南區長和路二段66號
2014,台南市,2790,蔡友謙診所,3505370037,709,台南市安南區郡安路五段227號
2014,台南市,2791,安平區衛生所,2321070019,708,台南市安平區育平路310號
2014,台南市,2792,康乃心婦產科診所,3521071566,708,台南市安平區華平路467號1~5樓
2014,台南市,2793,黃義盛小兒科,3505380140,708,台南市安平區民權路四段141號
2014,台南市,2794,123診所,3505380079,708,台南市安平區慶平路517號1樓
2014,台南市,2795,吳國堯小兒科診所,3521071520,708,台南市安平區文平路438號1樓
2014,台南市,2796,穠田聯合診所,3521070327,708,台南市安平區永華路二段1059號一、二樓
2014,台南市,2797,健全診所,3521070149,708,台南市安平區平通路444號
2014,台南市,2798,建平診所,3505380097,708,台南市安平區建平七街303號
2014,台南市,2799,台南市立醫院附設安平門診部,2221070517,708,台南市安平區永華路二段821號1、2樓
2014,台南市,2800,華平診所,3505380015,708,台南市安平區華平路662號
2014,台南市,2801,憲昌內科小兒科診所,3521070078,708,台南市安平區平生路12號
2014,台南市,2802,石門診所,3521070201,708,台南市安平區安平路21號
2014,台南市,2803,周恭維診所,3521071440,708,台南市安平區華平路595號
2014,台南市,2804,同心小兒科診所,3521071539,708,台南市安平區國平路306號1樓
2014,台南市,2805,陽光小兒科診所,3521071422,708,台南市安平區華平路501號
2014,高雄市,2806,國泰診所,3507010267,830,高雄市鳳山區國泰路一段106號
2014,高雄市,2807,詠馨診所,3507010445,830,高雄市鳳山區五福一路2號、6號
2014,高雄市,2808,木雄婦產科診所,3502010187,803,高雄市鹽埕區大禮街60-1號
2014,高雄市,2809,吳光男小兒科內科診所,3502030143,813,高雄市左營區廓後街19號
2014,高雄市,2810,華夏診所,3502032325,813,高雄市左營區華夏路708號1樓
2014,高雄市,2811,國軍高雄總醫院左營分院附設民眾診療服務處 ,502030015,813,高雄市左營區軍校路553號
2014,高雄市,2812,李全忠診所,3502032889,813,高雄市左營區自由三路528號
2014,高雄市,2813,德恩內科診所,3502054698,807,高雄市三民區民族一路390號
2014,高雄市,2814,胡榿小兒科診所 ,3502051955,807,高雄市三民區九如一路820號
2014,高雄市,2815,禾泰診所,3502055389,807,高雄市三民區陽明路68號
2014,高雄市,2816,林文樹小兒科內科診所 ,3502080027,802,高雄市苓雅區武慶三路89號?
2014,高雄市,2817,張清雲內科小兒科診所 ,3502080107,802,高雄市苓雅區成功一路155號?
2014,高雄市,2818,王楩楠內兒科診所,3542010054,830,高雄市鳳山區光遠路82號
2014,高雄市,2819,長新診所,3542014623,830,高雄市鳳山區建國路二段59-2號
2014,高雄市,2820,長泰診所,3542051920,832,高雄市林園區王公路483號
2014,高雄市,2821,大寮區衛生所,2342060013,831,高雄市大寮區永芳里進學路129巷2-1號
2014,高雄市,2822,郭其靈診所,3542060901,831,高雄市大寮區鳳林三路541.543號
2014,高雄市,2823,劉志廷家庭醫學科診所,3542020309,820,高雄市岡山區維新路51號
2014,高雄市,2824,陳性良診所,3542110326,825,高雄市橋頭區仕和里隆豐路220號
2014,高雄市,2825,義大醫療財團法人義大醫院,1142120001,824,高雄市燕巢區義大路1號
2014,高雄市,2826,佑民小兒科診所,3542151498,821,高雄市路竹區中和街180號
2014,高雄市,2827,彌陀區衛生所,2342190016,827,高雄市彌陀區中華路1巷5弄1號
2014,高雄市,2828,重安醫院,1542030018,842,高雄市旗山區大仁街18號
2014,高雄市,2829,茂林區衛生所,2342250017,851,高雄市茂林區茂林巷8-4號
2014,高雄市,2830,李建中診所,3502030876,813,高雄市左營區崇德路238號1樓
2014,高雄市,2831,龔晉賢內科診所,3502032941,813,高雄市左營區左營大路514-6號
2014,高雄市,2832,德仁診所,3502030072,813,高雄市左營區勝利路190號
2014,高雄市,2833,吉祥診所,3502032656,813,高雄市左營區翠華路601巷75號1樓
2014,高雄市,2834,盧榮坤小兒科診所,3502010463,803,高雄市鹽埕區莒光街137號
2014,高雄市,2835,汪昇勳耳鼻喉科診所,3502010507,803,高雄市鹽埕區瀨南街225-1號
2014,高雄市,2836,施家庭醫學科診所,3502010427,803,高雄市鹽埕區新興街118號
2014,高雄市,2837,劉應炎診所,3502010329,803,高雄市鹽埕區大公路100號
2014,高雄市,2838,高雄市立聯合醫院,102020011,804,高雄市鼓山區中華一路976號
2014,高雄市,2839,祐安小兒科診所,3502022114,804,高雄市鼓山區九如四路1410號
2014,高雄市,2840,建生診所,3502022150,804,高雄市鼓山區美術東四路325號
2014,高雄市,2841,聖明醫院,1502020056,804,高雄市鼓山區鼓山三路52號
2014,高雄市,2842,腎美診所,3502020549,804,高雄市鼓山區中華一路336號
2014,高雄市,2843,正大醫院,1502020065,804,高雄市鼓山區鼓山三路128-9號
2014,高雄市,2844,柯文良小兒科診所,3502020254,804,高雄市鼓山區華榮路352號
2014,高雄市,2845,容婦產科診所,3502021760,804,高雄市鼓山區明誠三路487號
2014,高雄市,2846,生安婦產小兒科醫院,1507290012,804,高雄市鼓山區美術東二路177號
2014,高雄市,2847,家安診所,3502020316,804,高雄市鼓山區裕誠路1515號
2014,高雄市,2848,鄭廣仁小兒科診所,3502022230,804,高雄市鼓山區華榮路207號
2014,高雄市,2849,佳宏小兒科診所,3507290158,804,高雄市鼓山區大順一路841號
2014,高雄市,2850,祐琳小兒科診所,3502021733,804,高雄市鼓山區裕誠路1180號
2014,高雄市,2851,明新診所,3502021920,804,高雄市鼓山區裕誠路1940號
2014,高雄市,2852,三泰醫院,1502021071,804,高雄市鼓山區九如四路1030號
2014,高雄市,2853,吳展名診所,3502022203,804,高雄市鼓山區明誠三路598號
2014,高雄市,2854,建國診所,3502021788,804,高雄市鼓山區中華一路345號
2014,高雄市,2855,明誠聯合診所,3502021635,804,高雄市鼓山區中華一路310號
2014,高雄市,2856,謝加晉診所,3502020423,804,高雄市鼓山區民利街１號
2014,高雄市,2857,鼎新診所,3502020183,804,高雄市鼓山區鼓波街42-11號
2014,高雄市,2858,為好診所,3507290194,804,高雄市鼓山區九如四路957號
2014,高雄市,2859,李凱斌小兒科診所 ,3502032227,813,高雄市左營區文莊路53號
2014,高雄市,2860,柏仁醫院,1502031102,813,高雄市左營區博愛二路350號
2014,高雄市,2861,彌馨診所,3507300097,813,高雄市左營區至聖路288號
2014,高雄市,2862,馨蕙馨醫院,1502031095,813,高雄市左營區明誠二路541號
2014,高雄市,2863,陳信旭小兒科診所,3502033329,813,高雄市左營區民明華一路169號1樓
2014,高雄市,2864,楊宜璋耳鼻喉科診所,3502030723,813,高雄市左營區明誠二路362 號１樓
2014,高雄市,2865,乃聖診所,3502032610,813,高雄市左營區文強路232號
2014,高雄市,2866,陳進成診所,3502032594,813,高雄市左營區華夏路985號1樓
2014,高雄市,2867,雙子星小兒科診所,3502033519,813,高雄市左營區大中二路238號
2014,高雄市,2868,裕生診所,3502033313,813,高雄市左營區富民路340.342.346號2樓
2014,高雄市,2869,馬遠成診所,3502030385,813,高雄市左營區果峰街2巷3號
2014,高雄市,2870,張簡耳鼻喉科診所,3502032110,813,高雄市左營區自由三路300號1樓
2014,高雄市,2871,陳俊男診所,3502032861,813,高雄市左營區自由二路216號1樓
2014,高雄市,2872,國聖診所,3502030947,813,高雄市左營區文慈路150號
2014,高雄市,2873,李錦源小兒科,3502032585,813,高雄市左營區左營大路139-1號
2014,高雄市,2874,富誠診所,3502033420,813,高雄市左營區富國路355號1樓
2014,高雄市,2875,傳家家庭診所,3502030474,813,高雄市左營區裕誠路265號
2014,高雄市,2876,中心小兒科診所,3502033000,813,高雄市左營區新庄仔路179-6號1.2樓
2014,高雄市,2877,田源診所,3502030036,813,高雄市左營區政德路230號
2014,高雄市,2878,黃昭文診所,3502030643,813,高雄市左營區明誠2路336號
2014,高雄市,2879,長安診所,3502030616,813,高雄市左營區左營大路253號
2014,高雄市,2880,金仁福診所,3502032192,813,高雄市左營區華夏路228號
2014,高雄市,2881,行政院國軍退除役官兵輔導委員會高雄榮民總醫院,602030026,813,高雄市左營區大中一路386號
2014,高雄市,2882,永霖小兒科診所,3502033304,813,高雄市左營區孟子路415號
2014,高雄市,2883,王欽程診所,3502032316,813,高雄市左營區華夏路1141號
2014,高雄市,2884,康澤小兒科診所,3502032790,813,高雄市左營區自由三路382號
2014,高雄市,2885,王津勝小兒科診所,3502032638,813,高雄市左營區華夏路260號
2014,高雄市,2886,蔡鶴?診所,3502030483,813,高雄市左營區後昌路601號
2014,高雄市,2887,沈嘉充診所,3502030750,813,高雄市左營區中華一路5之2號
2014,高雄市,2888,賴孟德診所,3507300186,813,高雄市左營區孟子路608號
2014,高雄市,2889,胡義祥內兒科診所,3502030189,813,高雄市左營區左營大路85號
2014,高雄市,2890,福山診所,3502033297,813,高雄市左營區重愛路218號
2014,高雄市,2891,宜家診所,3507300444,813,高雄市左營區華夏路395號
2014,高雄市,2892,恩欣小兒科診所,3502033082,813,高雄市左營區自由四路324號
2014,高雄市,2893,詠康診所,3507300604,813,高雄市左營區後昌路603號
2014,高雄市,2894,薛智峰耳鼻喉科診所,3502032432,813,高雄市左營區華夏路703號
2014,高雄市,2895,健仁醫院,1502040021,811,高雄市楠梓區楠陽路136號
2014,高雄市,2896,顏威裕醫院,1502040076,811,高雄市楠梓區後昌路826號
2014,高雄市,2897,長春醫院,1502041108,811,高雄市楠梓區右昌街331號
2014,高雄市,2898,右昌聯合醫院,1502041117,811,高雄市楠梓區軍校路930號
2014,高雄市,2899,台灣中油股份有限公司煉製事業部國光聯合診所,2702040071,811,高雄市楠梓區後昌路546巷2號
2014,高雄市,2900,杏生婦產科診所,3502042054,811,高雄市楠梓區德民路290.292號
2014,高雄市,2901,歐慈德內科診所,3502040078,811,高雄市楠梓區後昌路915號
2014,高雄市,2902,楊煌榮內兒科診所,3502040238,811,高雄市楠梓區加昌路972號
2014,高雄市,2903,宏生診所,3502040309,811,高雄市楠梓區樂群路179巷２號
2014,高雄市,2904,康健軍診所,3502040390,811,高雄市楠梓區後昌路799號 
2014,高雄市,2905,苑秉純小兒科診所,3502040434,811,高雄市楠梓區軍校路792號
2014,高雄市,2906,健安診所,3502040578,811,高雄市楠梓區岳陽街53號
2014,高雄市,2907,高耿耀診所,3502040596,811,高雄市楠梓區建楠路179號
2014,高雄市,2908,楊雲志診所,3502040649,811,高雄市楠梓區軍校路676號
2014,高雄市,2909,陳顯明診所,3502040667,811,高雄市楠梓區德賢路265號
2014,高雄市,2910,康東原診所,3502040685,811,高雄市楠梓區右昌街376號
2014,高雄市,2911,常德診所,3502040738,811,高雄市楠梓區常德路331號
2014,高雄市,2912,聖昌診所,3502040809,811,高雄市楠梓區後昌路773號
2014,高雄市,2913,佑強診所,3502040818,811,高雄市楠梓區德民路908號
2014,高雄市,2914,孫欲珍小兒科家庭醫學科診所,3502041860,811,高雄市楠梓區德賢路241號
2014,高雄市,2915,祥霖診所,3502041888,811,高雄市楠梓區德賢路530巷９號
2014,高雄市,2916,長義診所,3502042296,811,高雄市楠梓區楠梓區惠民路46號
2014,高雄市,2917,周祖佑小兒科診所,3502041913,811,高雄市楠梓區楠梓新路255號
2014,高雄市,2918,冠全診所,3502041977,811,高雄市楠梓區德民路1002-12號
2014,高雄市,2919,仁安診所,3502042036,811,高雄市楠梓區後昌路1165號
2014,高雄市,2920,安馨楠梓內科診所,3507310146,811,高雄市楠梓區楠都東街209號
2014,高雄市,2921,宏育診所,3502040550,811,高雄市楠梓區樂群路241號
2014,高雄市,2922,健康家庭醫學診所,3502042269,811,高雄市楠梓區清豐二路86號
2014,高雄市,2923,王建安小兒科診所,3502042223,811,高雄市楠梓區德民路949號
2014,高雄市,2924,廣佑安診所,3502042248,811,高雄市楠梓區後昌路678號
2014,高雄市,2925,杏美診所,3507310066,811,高雄市楠梓區德祥路149號
2014,高雄市,2926,高雄榮譽國民之家醫務室,2602040524,811,高雄市楠梓區加昌路631號
2014,高雄市,2927,慕恩診所,3507310208,811,高雄市楠梓區高楠公路1762號
2014,高雄市,2928,建霖耳鼻喉科,3502042107,811,高雄市楠梓區鳳楠路248號
2014,高雄市,2929,偉倫小兒科診所,3502055499,807,高雄市三民區鼎山街256號
2014,高雄市,2930,柳雱邁診所,3507320035,807,高雄市三民區大順二路96號
2014,高雄市,2931,元成診所,3502055293,807,高雄市三民區陽明路81號
2014,高雄市,2932,新高醫院,1507320015,807,高雄市三民區莊敬路288號
2014,高雄市,2933,育明診所,3502052694,807,高雄市三民區民族一路537號
2014,高雄市,2934,和平醫療社團法人進興診所,4107320010,807,高雄市三民區九如一路171號
2014,高雄市,2935,民族醫院,1502050241,807,高雄市三民區民族一路880號
2014,高雄市,2936,振祐診所,3502052130,807,高雄市三民區大豐二路154號
2014,高雄市,2937,張倉銓診所,3502051428,807,高雄市三民區大順二路183號
2014,高雄市,2938,王漢卿小兒科診所,3502052292,807,高雄市三民區陽明路132號
2014,高雄市,2939,明陽診所,3502055211,807,高雄市三民區陽明路65號
2014,高雄市,2940,捷祺家庭兒科診所,3507320044,807,高雄市三民區裕誠路125號
2014,高雄市,2941,王俊仁耳鼻喉科,3502052121,807,高雄市三民區陽明路416號
2014,高雄市,2942,開元診所,3502052729,807,高雄市三民區陽明路21號
2014,高雄市,2943,高鳳診所,3502054652,807,高雄市三民區灣中街328號
2014,高雄市,2944,范雅修小兒科診所,3502052498,807,高雄市三民區延慶街39號
2014,高雄市,2945,黃義霖診所,3502051133,807,高雄市三民區黃興路115號
2014,高雄市,2946,醫鼎診所,3502052274,807,高雄市三民區裕誠路101號
2014,高雄市,2947,王國安診所,3502054241,807,高雄市三民區建興路193號
2014,高雄市,2948,徐樹本小兒科診所,3502051599,807,高雄市三民區建興路373號
2014,高雄市,2949,林正峰小兒科診所,3507320142,807,高雄市三民區覺民路647號
2014,高雄市,2950,蕭瑞榮小兒科診所,3502051375,807,高雄市三民區建工路531號
2014,高雄市,2951,羅韻珊小兒科診所,3502051642,807,高雄市三民區大豐二路110號
2014,高雄市,2952,王婦產科診所,3502052149,807,高雄市三民區九如一路440號
2014,高雄市,2953,許聰騰診所,3502053904,807,高雄市三民區大昌二路100號
2014,高雄市,2954,黃學武家醫科診所,3502054250,807,高雄市三民區大昌二路23號
2014,高雄市,2955,郭建宏小兒科診所,3507320080,807,高雄市三民區義華路394號
2014,高雄市,2956,長清診所,3502054296,807,高雄市三民區九如一路135號
2014,高雄市,2957,四季台安醫院,1502051426,807,高雄市三民區聯興路157號
2014,高雄市,2958,李坤泰診所,3502051080,807,高雄市三民區覺民路186號
2014,高雄市,2959,莊永昌診所,3502051544,807,高雄市三民區建工路332號
2014,高雄市,2960,董金山診所,3502050378,807,高雄市三民區大昌二路544號
2014,高雄市,2961,佳恩診所,3502055060,807,高雄市三民區建元路30號
2014,高雄市,2962,真善美診所,3507320375,807,高雄市三民區覺民路69號
2014,高雄市,2963,基恩診所,3502055398,807,高雄市三民區陽明路314號
2014,高雄市,2964,茂田診所,3502054536,807,高雄市三民區明誠一路236號
2014,高雄市,2965,吉星小兒科診所,3502052523,807,高雄市三民區文祥一路135-1號
2014,高雄市,2966,曾柏彰診所,3507320688,807,高雄市三民區鼎力路339號
2014,高雄市,2967,鼎真診所,3507320526,807,高雄市三民區金鼎路325號
2014,高雄市,2968,承安耳鼻喉科診所,3502054929,807,高雄市三民二區力行路250號
2014,高雄市,2969,宏明醫院,1502051435,807,高雄市三民二區建國三路415號
2014,高雄市,2970,財團法人私立高雄醫學大學附設中和紀念醫院,1302050014,807,高雄市三民二區自由一路100號
2014,高雄市,2971,南山醫院,1502050152,807,高雄市三民二區建國三路151號
2014,高雄市,2972,祐生醫院,1502050170,807,高雄市三民二區建國三路60號
2014,高雄市,2973,愛仁醫療社團法人愛仁醫院,907320012,807,高雄市三民二區民族一路51號
2014,高雄市,2974,文雄醫院,1502050296,807,高雄市三民二區察哈爾二街132號
2014,高雄市,2975,全民醫院,1502051364,807,高雄市三民二區九如二路501號
2014,高雄市,2976,曾繁英診所,3502051348,807,高雄市三民二區自立一路267號
2014,高雄市,2977,聖新診所,3502055355,807,高雄市三民二區自立一路336號
2014,高雄市,2978,明榮診所,3502055275,807,高雄市三民二區熱河一街370號
2014,高雄市,2979,德謙醫院,1502050045,807,高雄市三民二區九如二路１８號
2014,高雄市,2980,毛重富耳鼻喉科診所,3502061139,800,高雄市新興區復興一路87-1號
2014,高雄市,2981,展華內兒科診所,3502060632,800,高雄市新興區八德一路182號
2014,高雄市,2982,家佳診所,3502062976,800,高雄市新興區和平一路193號
2014,高雄市,2983,吳國欽內科診所,3502063302,800,高雄市新興區民主路71號
2014,高雄市,2984,蕭志文醫院,1502060014,800,高雄市新興區七賢一路102號
2014,高雄市,2985,謝德利診所,3502061291,800,高雄市新興區林森一路158號
2014,高雄市,2986,偉峰診所,3502063259,800,高雄市新興區林森一路126號
2014,高雄市,2987,瑞益內兒科診所,3502060070,800,高雄市新興區復興二路107號
2014,高雄市,2988,增田診所,3502063062,800,高雄市新興區八德一路155號
2014,高雄市,2989,健和診所,3502063115,800,高雄市新興區青年一路278號
2014,高雄市,2990,惠仁醫院,1502060149,800,高雄市新興區中山一路67-2號
2014,高雄市,2991,新華醫院,1502061208,800,高雄市新興區七賢二路97號
2014,高雄市,2992,葉英鏘診所,3502060150,800,高雄市新興區洛陽街1號
2014,高雄市,2993,蔡瑞聲診所,3502063035,800,高雄市新興區中正三路63號
2014,高雄市,2994,光晴診所,3507330031,800,高雄市新興區開封路31號
2014,高雄市,2995,嘉醫診所,3502072267,801,高雄市前金區中華三路86號
2014,高雄市,2996,宏祐診所,3502072258,801,高雄市前金區中華三路121號
2014,高雄市,2997,健新醫院,1502070118,801,高雄市前金區七賢二路295號
2014,高雄市,2998,高雄市立大同醫院（委託財團法人私立高雄醫學大學附設中和紀念醫院經營),102070020,801,高雄市前金區中華三路68號 
2014,高雄市,2999,德和診所,3502072589,801,高雄市前金區自強一路18號
2014,高雄市,3000,大明診所,3502070834,801,高雄市前金區新田路220號
2014,高雄市,3001,蔡國晉家庭醫學科診所,3502070450,801,高雄市前金區瑞源路189號
2014,高雄市,3002,高雄市立民生醫院,102080017,802,高雄市苓雅區凱旋二路134號
2014,高雄市,3003,邱外科醫院,1502081175,802,高雄市苓雅區成功一路137號
2014,高雄市,3004,國軍高雄總醫院附設民眾診療服務處,502080015,802,高雄市苓雅區建軍路5號
2014,高雄市,3005,阮綜合醫療社團法人阮綜合醫院,902080013,802,高雄市苓雅區成功一路162號?
2014,高雄市,3006,財團法人天主教聖功醫院,1202080010,802,高雄市苓雅區建國一路352號?
2014,高雄市,3007,乃榮醫療社團法人乃榮醫院,907350010,802,高雄市苓雅區三多二路226、228號?
2014,高雄市,3008,黃賢慶內兒科診所,3502080698,802,高雄市苓雅區興中一路298號?
2014,高雄市,3009,五塊厝診所,3502080011,802,高雄市苓雅區三多一路141號?
2014,高雄市,3010,吳國松心臟科診所,3502080670,802,高雄市苓雅區三多二路283號
2014,高雄市,3011,許桂庭外科診所,3502080732,802,高雄市苓雅區福德二路47號?
2014,高雄市,3012,羅吉雄內外科診所,3502080787,802,高雄市苓雅區興中一路259號
2014,高雄市,3013,林國坤小兒科診所,3502080894,802,高雄市苓雅區建國一路115-4號?
2014,高雄市,3014,陳清裕小兒科診所,3502081499,802,高雄市苓雅區三多一路327號
2014,高雄市,3015,蔡小兒科診所,3502081551,802,高雄市苓雅區林泉街19號
2014,高雄市,3016,楊朝欽內科診所,3502081980,802,高雄市苓雅區三多三路238號
2014,高雄市,3017,劉永豐診所,3502082209,802,高雄市苓雅區建國一路15-1號
2014,高雄市,3018,邱靖媛小兒專科診所,3502083395,802,高雄市苓雅區大順三路172號
2014,高雄市,3019,童春診所,3502083546,802,高雄市苓雅區武慶三路98號
2014,高雄市,3020,昱泰診所,3502083608,802,高雄市苓雅區興中一路227號
2014,高雄市,3021,吳玉衡小兒科診所,3502083626,802,高雄市苓雅區青年一路1-17號
2014,高雄市,3022,同慶診所,3502083902,802,高雄市苓雅區同慶路78號?
2014,高雄市,3023,小太陽診所,3502083911,802,高雄市苓雅區和平一路150號
2014,高雄市,3024,凱馨診所,3502084463,802,高雄市苓雅區林泉街42號
2014,高雄市,3025,立佳診所,3507350024,802,高雄市苓雅區輔仁路149號?
2014,高雄市,3026,信義醫療財團法人高雄基督教醫院,1202080029,802,高雄市苓雅區華新街86號
2014,高雄市,3027,柯武鎮診所,3502081631,802,高雄市苓雅區福壽街193號
2014,高雄市,3028,泰順聯合診所,3502081659,802,高雄市苓雅區光華一路148－95號?
2014,高雄市,3029,善美診所,3502084445,802,高雄市苓雅區中華四路120號?
2014,高雄市,3030,小貝貝小兒科診所???,3502081882,802,高雄市苓雅區光華一路25號?
2014,高雄市,3031,宇安診所,3507350060,802,高雄市苓雅區四維二路94-18號?
2014,高雄市,3032,陳志樑內科診所,3502081999,802,高雄市苓雅區福安路356號
2014,高雄市,3033,邱康程內科診所,3507350097,802,高雄市苓雅區建國一路336號
2014,高雄市,3034,禾康診所,3507350104,802,高雄市苓雅區四維一路155號?
2014,高雄市,3035,信君耳鼻喉科診所,3502084230,802,高雄市苓雅區武廟路30號
2014,高雄市,3036,健維診所,3502081793,802,高雄市苓雅區福建街25號
2014,高雄市,3037,黃武雄診,3502084472,802,高雄市苓雅區建國一路286號
2014,高雄市,3038,宏恩診所,3502098190,806,高雄市前鎮區正勤路71號
2014,高雄市,3039,瑞祥醫院,1502091340,806,高雄市前鎮區班超路92號
2014,高雄市,3040,吳昆哲婦產小兒科醫院,1502090209,806,高雄市前鎮區民權二路430號
2014,高雄市,3041,蕭基昌耳鼻喉科診所,3502098163,806,高雄市前鎮區永豐路91號
2014,高雄市,3042,正薪醫院,1502091313,806,高雄市前鎮區一心一路233號
2014,高雄市,3043,國軍高雄門診中心附設民眾診療服務處,2502090013,806,高雄市前鎮區光華二路51號
2014,高雄市,3044,謝麗煌小兒科內科診所,3502090041,806,高雄市前鎮區隆興街151號
2014,高雄市,3045,邱仲禮診所,3502090096,806,高雄市前鎮區鎮榮街45號
2014,高雄市,3046,施內外科診所,3502090167,806,高雄市前鎮區瑞隆路363號
2014,高雄市,3047,瑞隆診所,3502090470,806,高雄市前鎮區瑞隆路373號
2014,高雄市,3048,林正宗診所,3502090514,806,高雄市前鎮區一心一路404號
2014,高雄市,3049,親親診所,3502090569,806,高雄市前鎮區一心一路402號
2014,高雄市,3050,陳文宏診所,3502090621,806,高雄市前鎮區瑞隆路319號
2014,高雄市,3051,張朝金家庭醫學科外科診所,3502090836,806,高雄市前鎮區瑞隆路631號
2014,高雄市,3052,劉志明耳鼻喉科診所,3502091039,806,高雄市前鎮區一心一路482號
